file_id,gap_index,island_index,gap_start,gap_end,gap_duration,vad_occupancy,n_voiced_islands,island_duration,candidate_start,candidate_end,prob_filler,pred_filler,skip_reason
KKD46-ST2,0,0,13.84,14.94,1.1,1.0,1,1.1,13.84,14.94,,1,manual_review
KKD46-ST2,1,0,116.17,116.73,0.56,1.0,1,0.56,116.17,116.73,,1,manual_review
