file_id,gap_index,island_index,gap_start,gap_end,gap_duration,vad_occupancy,n_voiced_islands,island_duration,candidate_start,candidate_end,prob_filler,pred_filler,skip_reason
ALL_113_M_JPN_ENG_ST1,0,0,0.0,0.67,0.67,1.0,1,0.67,0.0,0.67,0.593748,1,
ALL_113_M_JPN_ENG_ST1,2,0,5.32,5.56,0.24,0.7333,1,0.176,5.368,5.544,0.11947,0,
ALL_113_M_JPN_ENG_ST1,3,0,6.22,6.92,0.7,0.2514,2,0.096,6.22,6.316,0.009574,0,
ALL_113_M_JPN_ENG_ST1,3,1,6.22,6.92,0.7,0.2514,2,0.08,6.716,6.796,0.162532,0,
ALL_113_M_JPN_ENG_ST1,4,-1,7.39,8.13,0.74,0.173,1,,,,,0,vad_occupancy_out_of_range
ALL_113_M_JPN_ENG_ST1,5,0,9.45,10.06,0.61,0.2885,1,0.176,9.45,9.626,0.236095,0,
ALL_113_M_JPN_ENG_ST1,6,0,10.37,10.56,0.19,1.0,1,0.19,10.37,10.56,0.470907,0,
ALL_113_M_JPN_ENG_ST1,7,0,11.21,11.41,0.2,1.0,1,0.2,11.21,11.41,0.330484,0,
ALL_113_M_JPN_ENG_ST1,8,-1,11.93,12.69,0.76,0.1684,1,,,,,0,vad_occupancy_out_of_range
ALL_113_M_JPN_ENG_ST1,10,0,15.64,16.44,0.8,1.0,1,0.8,15.64,16.44,0.429246,0,
ALL_113_M_JPN_ENG_ST1,11,0,18.63,19.36,0.73,1.0,1,0.73,18.63,19.36,0.403847,0,
ALL_113_M_JPN_ENG_ST1,12,0,20.99,21.18,0.19,1.0,1,0.19,20.99,21.18,0.072531,0,
ALL_113_M_JPN_ENG_ST1,14,0,25.38,25.54,0.16,1.0,1,0.16,25.38,25.54,0.0853,0,
ALL_113_M_JPN_ENG_ST1,15,0,26.11,26.49,0.38,1.0,1,0.38,26.11,26.49,0.305712,0,
ALL_113_M_JPN_ENG_ST1,16,0,26.8,27.26,0.46,0.487,1,0.224,26.8,27.024,0.039636,0,
ALL_113_M_JPN_ENG_ST1,17,0,29.37,30.04,0.67,1.0,1,0.67,29.37,30.04,0.249843,0,
ALL_113_M_JPN_ENG_ST1,19,0,34.05,34.99,0.94,1.0,1,0.94,34.05,34.99,0.173806,0,
ALL_113_M_JPN_ENG_ST1,21,0,39.29,39.93,0.64,1.0,1,0.64,39.29,39.93,0.247371,0,
ALL_113_M_JPN_ENG_ST1,22,0,40.36,40.73,0.37,1.0,1,0.37,40.36,40.73,0.41248,0,
ALL_113_M_JPN_ENG_ST1,23,0,41.23,41.37,0.14,1.0,1,0.14,41.23,41.37,0.582256,1,
ALL_113_M_JPN_ENG_ST1,25,0,44.59,44.77,0.18,1.0,1,0.18,44.59,44.77,0.147837,0,
ALL_113_M_JPN_ENG_ST1,26,0,45.35,46.0,0.65,1.0,1,0.65,45.35,46.0,0.219379,0,
ALL_113_M_JPN_ENG_ST1,27,0,47.32,48.45,1.13,1.0,1,1.13,47.32,48.45,0.442404,0,
ALL_113_M_JPN_ENG_ST1,29,0,53.95,54.61,0.66,1.0,1,0.66,53.95,54.61,0.615808,1,
ALL_113_M_JPN_ENG_ST1,30,0,54.89,55.35,0.46,0.6261,1,0.288,54.97,55.258,0.083922,0,
ALL_113_M_JPN_ENG_ST1,31,0,56.42,56.56,0.14,1.0,1,0.14,56.42,56.56,0.156435,0,
ALL_113_M_JPN_ENG_ST1,32,0,57.96,58.61,0.65,1.0,1,0.65,57.96,58.61,0.205822,0,
ALL_113_M_JPN_ENG_ST1,33,0,59.18,59.58,0.4,0.96,1,0.384,59.196,59.58,0.203999,0,
ALL_113_M_JPN_ENG_ST1,34,-1,60.66,61.7,1.04,0.0923,1,,,,,0,vad_occupancy_out_of_range
ALL_113_M_JPN_ENG_ST1,35,0,62.35,62.72,0.37,1.0,1,0.37,62.35,62.72,0.533949,1,
ALL_113_M_JPN_ENG_ST1,36,0,64.7,65.34,0.64,0.625,2,0.112,64.7,64.812,0.059339,0,
ALL_113_M_JPN_ENG_ST1,36,1,64.7,65.34,0.64,0.625,2,0.288,64.924,65.212,0.201391,0,
ALL_113_M_JPN_ENG_ST1,37,0,66.01,66.14,0.13,1.0,1,0.13,66.01,66.14,0.169567,0,
ALL_113_M_JPN_ENG_ST1,38,0,66.53,67.17,0.64,0.25,2,0.08,66.834,66.914,0.035803,0,
ALL_113_M_JPN_ENG_ST1,38,1,66.53,67.17,0.64,0.25,2,0.08,67.09,67.17,0.490501,0,
