file_id,gap_index,island_index,gap_start,gap_end,gap_duration,vad_occupancy,n_voiced_islands,island_duration,candidate_start,candidate_end,prob_filler,pred_filler,skip_reason
ALL_126_M_TUR_ENG_ST1,0,0,0.0,0.34,0.34,1.0,1,0.34,0.0,0.34,0.11783,0,
ALL_126_M_TUR_ENG_ST1,1,0,1.75,1.93,0.18,1.0,1,0.18,1.75,1.93,0.112552,0,
ALL_126_M_TUR_ENG_ST1,2,0,2.73,2.85,0.12,0.8667,1,0.104,2.746,2.85,0.057123,0,
ALL_126_M_TUR_ENG_ST1,3,0,3.3,3.5,0.2,1.0,1,0.2,3.3,3.5,0.192211,0,
ALL_126_M_TUR_ENG_ST1,4,0,4.16,4.73,0.57,1.0,1,0.57,4.16,4.73,0.239122,0,
ALL_126_M_TUR_ENG_ST1,5,0,5.12,5.61,0.49,0.4122,1,0.202,5.408,5.61,0.18935,0,
ALL_126_M_TUR_ENG_ST1,6,0,6.8,7.86,1.06,0.2566,1,0.272,6.8,7.072,0.100833,0,
ALL_126_M_TUR_ENG_ST1,7,0,8.31,8.47,0.16,1.0,1,0.16,8.31,8.47,0.023032,0,
ALL_126_M_TUR_ENG_ST1,8,0,9.29,9.86,0.57,0.2246,1,0.128,9.29,9.418,0.038446,0,
ALL_126_M_TUR_ENG_ST1,9,0,11.08,11.22,0.14,0.7714,1,0.108,11.112,11.22,0.058986,0,
ALL_126_M_TUR_ENG_ST1,11,0,14.3,15.02,0.72,1.0,1,0.72,14.3,15.02,0.17616,0,
ALL_126_M_TUR_ENG_ST1,12,0,16.24,16.86,0.62,1.0,1,0.62,16.24,16.86,0.260408,0,
ALL_126_M_TUR_ENG_ST1,13,0,17.86,18.03,0.17,1.0,1,0.17,17.86,18.03,0.06049,0,
ALL_126_M_TUR_ENG_ST1,15,0,20.86,21.19,0.33,1.0,1,0.33,20.86,21.19,0.036435,0,
ALL_126_M_TUR_ENG_ST1,16,0,21.44,21.71,0.27,0.3556,1,0.096,21.44,21.536,0.073559,0,
ALL_126_M_TUR_ENG_ST1,17,0,22.83,23.16,0.33,0.7091,2,0.08,22.862,22.942,0.040155,0,
ALL_126_M_TUR_ENG_ST1,17,1,22.83,23.16,0.33,0.7091,2,0.154,23.006,23.16,0.295566,0,
ALL_126_M_TUR_ENG_ST1,18,-1,23.91,24.82,0.91,0.1582,1,,,,,0,vad_occupancy_out_of_range
ALL_126_M_TUR_ENG_ST1,19,0,25.16,25.64,0.48,0.7,1,0.336,25.304,25.64,0.294992,0,
ALL_126_M_TUR_ENG_ST1,20,0,26.59,26.99,0.4,1.0,1,0.4,26.59,26.99,0.128842,0,
ALL_126_M_TUR_ENG_ST1,21,-1,27.38,28.04,0.66,0.1515,1,,,,,0,vad_occupancy_out_of_range
ALL_126_M_TUR_ENG_ST1,22,0,28.58,28.76,0.18,1.0,1,0.18,28.58,28.76,0.166024,0,
ALL_126_M_TUR_ENG_ST1,23,0,29.04,29.27,0.23,0.8609,1,0.198,29.072,29.27,0.042812,0,
ALL_126_M_TUR_ENG_ST1,24,0,29.64,29.78,0.14,1.0,1,0.14,29.64,29.78,0.174748,0,
ALL_126_M_TUR_ENG_ST1,25,0,29.97,30.11,0.14,1.0,1,0.14,29.97,30.11,0.099582,0,
ALL_126_M_TUR_ENG_ST1,26,0,30.32,30.67,0.35,0.3657,1,0.128,30.32,30.448,0.058066,0,
ALL_126_M_TUR_ENG_ST1,28,0,34.2,34.48,0.28,0.8,1,0.224,34.232,34.456,0.152365,0,
ALL_126_M_TUR_ENG_ST1,29,0,35.03,35.17,0.14,1.0,1,0.14,35.03,35.17,0.107498,0,
ALL_126_M_TUR_ENG_ST1,30,0,36.26,36.86,0.6,0.3067,2,0.08,36.5,36.58,0.058929,0,
ALL_126_M_TUR_ENG_ST1,30,1,36.26,36.86,0.6,0.3067,2,0.104,36.756,36.86,0.435558,0,
ALL_126_M_TUR_ENG_ST1,32,0,41.22,41.36,0.14,1.0,1,0.14,41.22,41.36,0.026041,0,
ALL_126_M_TUR_ENG_ST1,33,0,42.76,43.13,0.37,1.0,1,0.37,42.76,43.13,0.168882,0,
ALL_126_M_TUR_ENG_ST1,34,0,44.16,44.39,0.23,1.0,1,0.23,44.16,44.39,0.304859,0,
ALL_126_M_TUR_ENG_ST1,36,0,47.89,49.05,1.16,0.469,1,0.544,48.482,49.026,0.382838,0,
ALL_126_M_TUR_ENG_ST1,37,0,49.85,50.55,0.7,0.5886,2,0.32,49.962,50.282,0.12413,0,
ALL_126_M_TUR_ENG_ST1,37,1,49.85,50.55,0.7,0.5886,2,0.092,50.458,50.55,0.084582,0,
ALL_126_M_TUR_ENG_ST1,38,0,50.85,51.58,0.73,1.0,1,0.73,50.85,51.58,0.191642,0,
ALL_126_M_TUR_ENG_ST1,39,0,53.36,54.12,0.76,1.0,1,0.76,53.36,54.12,0.138463,0,
ALL_126_M_TUR_ENG_ST1,42,0,60.26,60.64,0.38,0.3684,1,0.14,60.5,60.64,0.017669,0,
ALL_126_M_TUR_ENG_ST1,43,0,62.2,62.33,0.13,1.0,1,0.13,62.2,62.33,0.066313,0,
ALL_126_M_TUR_ENG_ST1,44,0,63.43,63.72,0.29,0.331,1,0.096,63.43,63.526,0.033787,0,
ALL_126_M_TUR_ENG_ST1,45,0,64.57,65.14,0.57,0.8421,1,0.48,64.57,65.05,0.152487,0,
ALL_126_M_TUR_ENG_ST1,46,0,66.59,67.0221,0.4321,1.0,1,0.4321,66.59,67.0221,0.124689,0,
