file_id,gap_index,island_index,gap_start,gap_end,gap_duration,vad_occupancy,n_voiced_islands,island_duration,candidate_start,candidate_end,prob_filler,pred_filler,skip_reason
ALL_023_M_KOR_ENG_ST1,0,0,0.0,0.62,0.62,1.0,1,0.62,0.0,0.62,,1,manual_review
ALL_023_M_KOR_ENG_ST1,1,0,11.89,12.47,0.58,1.0,1,0.58,11.89,12.47,,1,manual_review
